131
  0.60000002384185791       0.86994576454162598     
  0.69999998807907104       0.62446427345275879     
  0.80000001192092896       0.47044897079467773     
  0.89999997615814209       0.36910653114318848     
   1.0000000000000000       0.29871320724487305     
   1.1000000238418579       0.24739861488342285     
   1.2000000476837158       0.20831847190856934     
   1.2999999523162842       0.17735147476196289     
   1.3999999761581421       0.15201020240783691     
   1.5000000000000000       0.13078641891479492     
   1.6000000238418579       0.11273813247680664     
   1.7000000476837158       9.72456932067871094E-002
   1.7999999523162842       8.38742256164550781E-002
   1.8999999761581421       7.22982883453369141E-002
   2.0000000000000000       6.22613430023193359E-002
   2.0999999046325684       5.35542964935302734E-002
   2.2000000476837158       4.60014343261718750E-002
   2.2999999523162842       3.94539833068847656E-002
   2.4000000953674316       3.37829589843750000E-002
   2.5000000000000000       2.88767814636230469E-002
   2.5999999046325684       2.46384143829345703E-002
   2.7000000476837158       2.09825038909912109E-002
   2.7999999523162842       1.78341865539550781E-002
   2.9000000953674316       1.51281356811523438E-002
   3.0000000000000000       1.28064155578613281E-002
   3.0999999046325684       1.08180046081542969E-002
   3.2000000476837158       9.11903381347656250E-003
   3.2999999523162842       7.66968727111816406E-003
   3.4000000953674316       6.43610954284667969E-003
   3.5000000000000000       5.38849830627441406E-003
   3.5999999046325684       4.50038909912109375E-003
   3.7000000476837158       3.74913215637207031E-003
   3.7999999523162842       3.11493873596191406E-003
   3.9000000953674316       2.58088111877441406E-003
   4.0000000000000000       2.13193893432617188E-003
   4.0999999046325684       1.75547599792480469E-003
   4.1999998092651367       1.44052505493164063E-003
   4.3000001907348633       1.17778778076171875E-003
   4.4000000953674316       9.58919525146484375E-004
   4.5000000000000000       7.77006149291992188E-004
   4.5999999046325684       6.26325607299804688E-004
   4.6999998092651367       5.01871109008789063E-004
   4.8000001907348633       3.99351119995117188E-004
   4.9000000953674316       3.14950942993164063E-004
   5.0000000000000000       2.46047973632812500E-004
   5.0999999046325684       1.89781188964843750E-004
   5.1999998092651367       1.44243240356445313E-004
   5.3000001907348633       1.07288360595703125E-004
   5.4000000953674316       7.74860382080078125E-005
   5.5000000000000000       5.38825988769531250E-005
   5.5999999046325684       3.48091125488281250E-005
   5.6999998092651367       2.00271606445312500E-005
   5.8000001907348633       8.34465026855468750E-006
   5.9000000953674316      -4.76837158203125000E-007
   6.0000000000000000      -7.39097595214843750E-006
   6.0999999046325684      -1.23977661132812500E-005
   6.1999998092651367      -1.62124633789062500E-005
   6.3000001907348633      -1.85966491699218750E-005
   6.4000000953674316      -2.02655792236328125E-005
   6.5000000000000000      -2.14576721191406250E-005
   6.5999999046325684      -2.19345092773437500E-005
   6.6999998092651367      -2.19345092773437500E-005
   6.8000001907348633      -2.16960906982421875E-005
   6.9000000953674316      -2.12192535400390625E-005
   7.0000000000000000      -2.05039978027343750E-005
   7.0999999046325684      -1.97887420654296875E-005
   7.1999998092651367      -1.88350677490234375E-005
   7.3000001907348633      -1.78813934326171875E-005
   7.4000000953674316      -1.69277191162109375E-005
   7.5000000000000000      -1.59740447998046875E-005
   7.5999999046325684      -1.52587890625000000E-005
   7.6999998092651367      -1.43051147460937500E-005
   7.8000001907348633      -1.33514404296875000E-005
   7.9000000953674316      -1.26361846923828125E-005
   8.0000000000000000      -1.16825103759765625E-005
   8.1000003814697266      -1.09672546386718750E-005
   8.1999998092651367      -1.02519989013671875E-005
   8.3000001907348633      -9.53674316406250000E-006
   8.3999996185302734      -9.05990600585937500E-006
   8.5000000000000000      -8.34465026855468750E-006
   8.6000003814697266      -7.86781311035156250E-006
   8.6999998092651367      -7.39097595214843750E-006
   8.8000001907348633      -6.67572021484375000E-006
   8.8999996185302734      -6.43730163574218750E-006
   9.0000000000000000      -5.96046447753906250E-006
   9.1000003814697266      -5.48362731933593750E-006
   9.1999998092651367      -5.24520874023437500E-006
   9.3000001907348633      -4.76837158203125000E-006
   9.3999996185302734      -4.52995300292968750E-006
   9.5000000000000000      -4.29153442382812500E-006
   9.6000003814697266      -3.81469726562500000E-006
   9.6999998092651367      -3.57627868652343750E-006
   9.8000001907348633      -3.33786010742187500E-006
   9.8999996185302734      -3.09944152832031250E-006
   10.000000000000000      -2.86102294921875000E-006
   10.100000381469727      -2.86102294921875000E-006
   10.199999809265137      -2.62260437011718750E-006
   10.300000190734863      -2.38418579101562500E-006
   10.399999618530273      -2.14576721191406250E-006
   10.500000000000000      -2.14576721191406250E-006
   10.600000381469727      -1.90734863281250000E-006
